cuda
tensor(0.3301, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0065, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 410 ends after 111 steps.
tensor(0.3190, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1099, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0108, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0067, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 411 ends after 99 steps.
tensor(0.0350, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0203, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0145, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0136, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0093, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0053, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 412 ends after 91 steps.
tensor(0.0457, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0247, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0146, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0080, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 413 ends after 107 steps.
tensor(0.4983, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2011, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0137, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 414 ends after 106 steps.
tensor(0.2211, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4658, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0848, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0033, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 415 ends after 119 steps.
tensor(0.1659, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2170, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0156, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 416 ends after 128 steps.
tensor(0.0927, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0242, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0164, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0040, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 417 ends after 113 steps.
tensor(0.0547, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0228, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0045, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 418 ends after 171 steps.
tensor(0.0842, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0489, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0107, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0047, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 419 ends after 131 steps.
tensor(0.0590, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0721, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0221, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0095, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 420 ends after 116 steps.
tensor(0.0903, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0791, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0111, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0052, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 421 ends after 102 steps.
tensor(0.3962, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2938, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0549, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0287, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0229, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0146, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0014, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 422 ends after 61 steps.
tensor(0.2987, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2859, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1013, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0149, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 423 ends after 101 steps.
tensor(0.0259, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0033, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 424 ends after 159 steps.
tensor(0.2679, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2994, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1529, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0248, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 425 ends after 68 steps.
tensor(0.4271, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2319, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0340, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0071, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 426 ends after 102 steps.
tensor(0.1632, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0883, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0534, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0081, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 427 ends after 115 steps.
tensor(0.0342, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0382, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0131, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0112, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0091, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0092, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0075, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 428 ends after 107 steps.
tensor(0.1388, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0311, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0232, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0057, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 429 ends after 102 steps.
tensor(0.0927, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3449, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1100, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0196, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0163, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0138, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0119, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0034, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 430 ends after 90 steps.
tensor(0.0851, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0482, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0165, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0103, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0025, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 431 ends after 124 steps.
tensor(0.1450, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0979, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0105, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0113, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0048, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 432 ends after 98 steps.
tensor(0.4119, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2386, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0351, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0038, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 433 ends after 101 steps.
tensor(0.0732, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0137, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0081, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 434 ends after 112 steps.
tensor(0.0649, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0155, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0078, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 435 ends after 86 steps.
tensor(0.0891, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0618, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0187, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0173, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0087, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 436 ends after 99 steps.
tensor(0.0605, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0234, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0068, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 437 ends after 158 steps.
tensor(0.0525, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2664, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1026, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0178, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0055, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 438 ends after 98 steps.
tensor(0.3642, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2792, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0595, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0127, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 439 ends after 71 steps.
tensor(0.1029, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2253, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0147, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0122, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0069, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 440 ends after 85 steps.
tensor(0.1587, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0814, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0172, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0126, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0061, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 441 ends after 122 steps.
tensor(0.0356, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0206, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0110, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0010, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 442 ends after 107 steps.
tensor(0.1222, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1151, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0113, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 443 ends after 113 steps.
tensor(0.0856, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3685, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0975, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0312, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0181, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0045, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 444 ends after 86 steps.
tensor(0.5028, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3835, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1843, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0279, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0120, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0012, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 445 ends after 53 steps.
tensor(0.0466, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2995, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0446, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 446 ends after 108 steps.
tensor(0.1748, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1095, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0368, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0199, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0140, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0056, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 447 ends after 83 steps.
tensor(0.2636, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2524, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0259, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0014, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 448 ends after 93 steps.
tensor(0.0681, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0938, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0162, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 449 ends after 110 steps.
tensor(0.0105, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0394, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0118, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 450 ends after 96 steps.
tensor(0.0442, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0114, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 451 ends after 90 steps.
tensor(0.0094, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 452 ends after 126 steps.
tensor(0.3668, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2321, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0264, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0011, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 453 ends after 104 steps.
tensor(0.0440, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0286, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0119, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0049, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 454 ends after 104 steps.
tensor(0.0106, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 455 ends after 134 steps.
tensor(0.2693, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5013, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1687, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0257, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 456 ends after 70 steps.
tensor(0.3919, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2963, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0309, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0090, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0013, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 457 ends after 87 steps.
tensor(0.3165, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2946, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0346, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0127, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0049, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 458 ends after 68 steps.
tensor(0.0375, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1006, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1299, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0150, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 459 ends after 98 steps.
tensor(0.2234, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3764, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0671, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0178, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0121, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0050, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 460 ends after 65 steps.
tensor(0.2603, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0913, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0028, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 461 ends after 79 steps.
tensor(0.4780, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2686, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0787, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0160, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0054, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 462 ends after 77 steps.
tensor(0.0179, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0142, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0087, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 463 ends after 106 steps.
tensor(0.5740, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2976, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0426, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0160, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0108, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0023, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 464 ends after 86 steps.
tensor(0.4501, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3316, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0447, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0176, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0136, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0036, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 465 ends after 68 steps.
tensor(0.0382, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0207, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0052, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 466 ends after 104 steps.
tensor(0.0346, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0254, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0103, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0078, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0023, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 467 ends after 113 steps.
tensor(0.3211, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1656, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0111, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 468 ends after 72 steps.
tensor(0.6512, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5828, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3723, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1472, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0262, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 469 ends after 65 steps.
tensor(0.1932, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2131, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0248, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0065, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 470 ends after 103 steps.
tensor(0.0107, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0246, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0112, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 471 ends after 112 steps.
tensor(0.0593, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1278, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0252, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0055, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 472 ends after 110 steps.
tensor(0.1254, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1335, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0162, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0108, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0013, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 473 ends after 83 steps.
tensor(0.2226, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1337, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0248, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0034, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 474 ends after 118 steps.
tensor(0.0420, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0157, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0101, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0091, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0063, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 475 ends after 132 steps.
tensor(0.1531, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1215, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0045, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 476 ends after 79 steps.
tensor(0.4078, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2591, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0370, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0212, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0133, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0061, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 477 ends after 72 steps.
tensor(0.2463, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0576, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0166, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0054, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 478 ends after 91 steps.
tensor(0.0397, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0092, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0147, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0116, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0055, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 479 ends after 123 steps.
tensor(0.0461, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0430, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0114, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 480 ends after 112 steps.
tensor(0.0783, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1250, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0197, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0012, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 481 ends after 92 steps.
tensor(0.0129, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0168, device='cuda:0', grad_fn=<HuberLossBackward0>)
